step,accuracy,time
141,0.8778666655222574,2.372321287790934
142,0.8778666655222574,2.437672217686971
143,0.8842666745185852,2.530730406443278
144,0.8784000078837076,2.447852293650309
145,0.8773333231608073,2.2798988819122314
146,0.8730666637420654,2.401904741923014
147,0.8800000150998434,2.438234249750773
148,0.8869333267211914,2.4767817656199136
149,0.8917333285013834,2.462291876475016
150,0.8874666690826416,2.445518652598063
151,0.892799993356069,2.3930208683013916
152,0.8933333357175192,2.6367650826772056
153,0.8842666745185852,2.5267183780670166
154,0.8933333357175192,2.5002575715382895
155,0.8890666762987772,2.55043363571167
156,0.8917333285013834,2.481337785720825
157,0.8922666509946188,2.504751682281494
158,0.8986666599909464,2.4009017944335938
159,0.8938666582107544,2.4078711668650308
160,0.8933333158493042,2.6316467920939126
161,0.892799993356069,2.5033276081085205
162,0.890666663646698,2.452101548512777
163,0.8912000060081482,2.465252161026001
164,0.9007999897003174,2.5126978556315103
165,0.8981333176294962,2.4894087314605713
166,0.9002666672070821,2.4735212326049805
167,0.8997333447138468,2.525057236353556
168,0.9045333464940389,2.476818879445394
169,0.9013333320617676,2.4911412398020425
170,0.9040000240008036,2.4848289489746094
171,0.904533326625824,2.4549012978871665
172,0.8986666599909464,2.6267003218332925
173,0.9066666563351949,2.558060884475708
174,0.9066666762034098,2.492267926534017
175,0.9066666762034098,2.4708755811055503
176,0.9061333139737447,2.474812904993693
177,0.9029333392779032,2.5271782080332437
178,0.9061333338419596,2.5757912000020347
179,0.909333348274231,2.5787576834360757
180,0.9082666834195455,2.5938433011372886
181,0.9066666563351949,2.5310001373291016
182,0.9088000059127808,2.449733018875122
183,0.9098666707674662,2.3816283543904624
184,0.9077333410580953,2.5092670917510986
185,0.9056000113487244,2.4297619660695395
186,0.909333328406016,2.5600105126698813
187,0.9109333356221517,2.3918306032816568
188,0.9098666707674662,2.424377679824829
189,0.909333348274231,2.5925207138061523
190,0.9082666635513306,2.3937317530314126
191,0.9098666707674662,2.5270071824391684
192,0.909333348274231,2.442714055379232
193,0.9098666707674662,2.487578550974528
194,0.9104000131289164,2.5028762817382812
195,0.909333348274231,2.3891778786977134
196,0.9082666635513306,2.5494225025177
197,0.9077333211898804,2.475954453150431
198,0.9098666906356812,2.4235002199808755
199,0.9125333229700724,2.5566460291544595
