step,accuracy,time
159,0.8771999925374985,1.9121997356414795
160,0.8723999857902527,1.9020991921424866
161,0.8763999938964844,1.9222120642662048
162,0.8743999898433685,1.9034444689750671
163,0.8788000047206879,1.9033530354499817
164,0.8788000047206879,1.925125002861023
165,0.8795999884605408,1.9178289771080017
166,0.8831999897956848,1.9072644114494324
167,0.8852000087499619,1.9275988936424255
168,0.8803999871015549,1.9097313284873962
169,0.8808000087738037,1.8972809314727783
170,0.8892000019550323,1.922396183013916
171,0.883200004696846,1.913854718208313
172,0.8819999992847443,1.9079606533050537
173,0.8863999992609024,1.9296884536743164
174,0.8887999951839447,1.9082069993019104
175,0.8904000073671341,1.9148828983306885
176,0.8864000141620636,1.9291296005249023
177,0.8951999992132187,1.9182940125465393
178,0.8940000087022781,1.9034919738769531
179,0.893200010061264,1.926022469997406
180,0.8907999843358994,1.906538188457489
181,0.8912000060081482,1.9054594039916992
182,0.8928000032901764,1.899462342262268
183,0.8920000046491623,1.9314512610435486
184,0.891199991106987,1.9227025508880615
185,0.8923999965190887,1.9089873433113098
186,0.8904000073671341,1.9300475716590881
187,0.8915999978780746,1.927048683166504
188,0.8948000073432922,1.918803632259369
189,0.8916000127792358,1.9364862442016602
190,0.894799992442131,1.9212815165519714
191,0.8927999883890152,1.9126372933387756
192,0.8968000113964081,1.9290189743041992
193,0.8931999951601028,1.9155415296554565
194,0.8936000019311905,1.908438801765442
195,0.8939999938011169,1.922474980354309
196,0.8959999978542328,1.9230757355690002
197,0.894799992442131,1.9151071310043335
198,0.8943999856710434,1.926882266998291
199,0.8951999992132187,1.9211654663085938
